segment_id,time_to_eruption
1483015352,17307997.945818335
1082262945,30027373.795621373
1391972105,10701036.079937516
2089933825,29699093.1625736
235483384,36344980.95527896
467395592,33204585.850115284
773697018,29624518.46415003
1865843606,25052962.959147923
1312603078,16543467.170977892
672124057,9257917.74026006
110836519,23191304.443851497
242192487,30958573.308524277
663119991,37696608.93376751
751660661,5113062.006748277
1773683784,31316742.18074326
147247985,19891723.39257229
275739947,25729641.60898135
803694340,23451869.63659271
1409034985,22467434.678929854
1071550768,29491581.22860526
1648788779,20532245.535443168
1303545427,26465347.57645011
739433136,21069897.601640936
323979270,20365900.15671267
933014297,28183262.706517708
1140820511,33236729.81167975
77798017,25228733.218342055
935633255,41212014.425363615
514456478,25205829.53489622
1421347320,5605124.877520079
2044671025,36529163.63766823
94610879,31289920.300521053
1489045165,15123772.398314545
1649389583,29477610.128125593
1955779485,26005505.040253825
320957201,23196611.29092805
951925053,22848291.507717725
1542854880,21810263.302612368
1634424569,20490935.962858573
649890237,17598595.166959677
1046298092,18857802.58320196
1978937101,35138212.03356687
853693902,14345467.705828037
563673583,8046403.206591902
1578389721,26333574.311584495
1262162310,30760649.101473723
763412178,10636328.940154502
1066858964,39208548.17248004
758998850,15855761.08713799
1282984514,42857124.91222315
1800755038,11096954.315887468
1755887993,31668390.02050546
256736654,38731393.983587936
738541210,16358727.253033519
762802287,8492191.183884514
1817132723,30461018.1048632
1091470526,23830026.41914483
1430964180,22133226.57040351
804757084,22678249.227597825
1759818483,35760552.39327127
1916098264,13184288.83269495
1222630615,22750520.057216257
837714708,18383582.08324627
1901468420,14904021.285453495
796327850,7913023.096080088
1811799403,13813150.082819164
2003893450,34438174.04466647
464120498,44382240.08179771
14329699,26130362.985101696
1039022988,25244071.488415394
36201396,26160830.513965014
1202160868,27541736.806117702
1382153721,3755659.390359924
1603564643,1608984.5351630633
1284692270,26940796.488494705
12309827,23926405.213897076
709926665,6174982.706377066
935947562,22114659.542583752
843661980,5418071.050891056
1332537675,24310819.17363031
118297093,21544104.119969733
1665520868,26872780.076237053
487089895,8729816.665849002
1750993698,6729556.4344370905
623652126,13117958.681390958
2002669790,21321144.282714836
108203668,40577039.06084909
681200816,35907569.41799873
657647407,29283145.872960992
1232310261,42554606.67099415
1701344440,32917799.76357895
1978423282,17051969.915447336
1114166998,17804662.82937414
1999108551,24730609.09420806
1424594455,27284156.05131228
1560596813,15332758.295831043
135816064,29874397.15539861
1747934768,15473569.872371394
2077949382,26977996.03796512
103255324,40531440.721646935
649050287,31739075.352943268
1349180719,37043350.79485435
2089978295,18436372.373456754
388967266,21384632.63111047
9165248,35417609.13729654
1380675396,18635436.478663106
878567731,27544505.512837633
820556746,4536728.50229069
100781580,11072393.80550222
1279207185,31749695.2282066
792482742,37947763.784348436
1025034217,35469784.70690947
1905116359,30725136.148846157
1372939585,25353332.74733782
1291843132,6957806.510956198
22776154,37666535.766146325
1747740263,29016258.95119579
442566919,25562730.033566087
1089106361,30612147.279772356
546880788,6548947.877545306
60696335,8656298.836772302
2009441891,18866656.04730604
1647300577,28876164.37518465
56775472,21900746.771804925
488957317,13863320.31204693
1337078502,33948614.35640456
690163261,26805813.617607065
1765653499,32554220.979080465
1507486833,25214736.801027108
574168104,21810129.3240686
573510041,28899257.645413626
893832586,26270080.847360857
121911992,36705470.55668325
627181848,33694802.07866541
777658980,31441301.25224369
1723515721,25299575.090697512
1598413478,16705201.752253966
610641619,1561396.305051475
512130119,30123995.68656663
108610409,28525358.620707687
1209790776,34282591.759640776
1214397068,15827508.591382561
153701520,25591036.60160649
1583049009,1106425.785240146
858346123,34083432.602148436
1736532886,24537159.79536434
1027196270,23651524.738415927
62025312,13502004.707544014
826404997,31883004.10142726
366913729,16168214.801767314
1348208306,25740356.322781753
907622973,8980772.702378716
502089322,17407062.77610273
1265787223,24465439.62500802
373389648,28274470.61052536
96603778,22208400.10869354
714014061,21405916.430882968
1751562628,20637040.607249428
916318522,33134930.569008946
512972530,5670726.9758442715
922470018,22091748.38504489
1099056611,20648761.42999414
80520828,11294688.209274817
1726323286,33050305.959828954
1571629834,25416527.352642633
666071145,11871074.845903415
853592921,18629728.976989932
1296705698,19211181.343358375
984514246,36330979.19737149
1524065031,45181293.93295278
1823143377,23865776.54452636
1086569026,20715790.025534045
1916369926,29996399.539730255
599800605,15318804.068965776
402443173,21435126.452120338
1841261584,19248267.190320794
1651389423,4898855.332866017
324303112,33743098.43303338
18127665,24088907.470692437
1309590666,34967005.081454314
1058754098,25269778.656549104
1611903434,31028294.375679765
72772798,31327266.027223084
2129545217,33664377.78481519
631558003,13123280.427149782
2139164953,28998112.48803743
1337120960,24746624.791615296
785130595,35333122.68472702
1216072355,42206275.66309092
1809643885,26641848.191241134
1047440176,27455440.221985992
981231524,21483254.67164201
554931341,29823499.270840187
1206756635,1716587.4861537
2074034074,26844597.27825502
1240523415,16535888.983603712
2106131599,27401148.12267744
1209871661,25961562.681449234
608724954,26378267.164557494
129024523,32485213.250980947
1788257639,22211875.33640969
747151025,10212734.71413298
1076096350,12161894.460320989
1406712191,28932772.10216495
306421064,18395115.17500928
1380303573,14891914.13547556
1969603655,32812946.02355424
869834621,26786801.39239461
1657320721,24547560.59708163
901530176,27867522.97216746
1625745624,29970554.800503
856548783,13044912.782327585
1780386598,23394130.09735631
1752203871,3996894.213800774
599844877,38166601.1754716
2087128303,28146201.408700593
126292191,4568880.175977416
1404725415,1532479.1710579784
1238101011,24764793.544300433
1017425206,36135107.50152901
798471705,23543690.15363752
859056629,25832417.727926236
800146175,3269080.5608375827
110350278,18690237.222208273
564092589,27685093.80676069
724750596,30637883.193876073
832906312,28871347.923377156
1360170550,20592741.48770111
615547995,26359972.207508896
677885113,7259435.669369701
1155876159,29160382.928996235
1511962884,24122901.439190067
1156133043,15179249.140137812
466609082,9215439.050049923
1188231063,34728766.26089983
1715364074,26097258.211070772
1347503350,10534709.687776517
1060658700,6320930.467401592
1783227362,29297704.88650469
422823608,29328545.505847722
1210587430,24955652.108479038
524200811,12330220.244609186
1254516631,5328172.804670185
1288083028,34060455.70151129
1383201916,19614290.334408212
1673268347,32217906.932229396
313472646,26600601.785944734
627700336,14823990.685520504
513430740,28138149.864221297
880035963,14482836.862000944
1745740570,39496799.68439538
1693921711,8901691.108100293
1044132676,29837788.019880414
1232186307,9623445.62063148
1217791119,7019051.128790583
578942981,19266336.455125336
1569292827,13616790.30195258
464221746,3327995.692176531
1069211376,42200639.53338936
573555059,22157211.089609478
574004096,42925766.26271011
1953138312,32613747.6551406
216243427,31668055.54874537
688177785,9474810.306890097
621121127,36125116.607559934
914253765,37233882.76647677
2135670166,37514303.99418438
786626858,34908349.45662181
1408809043,26432966.34047516
892360563,30282771.726703215
497424077,12217580.877520645
329685099,26204943.57160772
435601171,22057032.389946863
2141440420,17434371.43620424
123334209,36210042.17042636
1520491105,13362764.720781337
1402110978,13017052.829512516
1937030026,36598964.02491062
2025656749,29627215.19852289
1757905171,27846640.651261035
213110317,25133490.008149914
925284393,26141210.087641686
1336810376,34487763.83962888
128473770,4422787.675704344
574427229,35428752.36966372
1656925167,35403292.24667155
1042683102,29385709.840418886
289697709,22944982.04988316
1146131621,17734308.782458328
1949686553,37616011.0486093
2036796483,20162768.9012561
179602059,18541064.20691114
2075525081,29260057.029774338
472000372,22179255.900402043
1646024876,26414188.754557703
200158446,20153639.16734274
27621672,9499802.418757321
224330402,39189314.43549859
1723127195,36012881.46593787
1543337964,37693063.86379787
1954821193,8627903.417499255
762469354,44765493.07270152
831197278,24037146.048992224
565051023,34695708.34330654
899236930,22644007.86865388
1342868804,31066468.433345962
1028291376,29164941.284473933
965477863,21606708.036104426
1401492851,38770793.338171296
1128226922,22249439.97956921
1433376354,43387681.62213315
926132572,26234232.11339955
680542659,27907706.01469382
1107461160,27465647.449643753
1335592412,4277931.802596731
892510845,28268961.019625552
1001857862,15466013.02050228
1267843838,22911497.320209686
566778083,36127935.54987158
136533490,25248083.013909552
541784221,39070990.840053715
833791466,26444527.623311475
278061079,21916036.05228825
1393112843,35945830.80512274
465855968,19630643.895289432
1119629515,15012177.592406128
1612001071,33791781.08815523
2073971579,36948119.0583222
716259753,18841517.35036513
544179635,6289350.218634812
543768731,1518244.887467559
1576583373,30502103.63476479
584811769,13370168.866976812
786584481,26536329.422901224
2097946538,13595340.573331086
751564815,33411179.120662604
1117195616,35777923.91077117
1625034248,22934947.618837327
1757430442,13925527.019811638
620920171,24713435.933084108
1443195965,27469906.44542391
1592028463,23535874.00032024
1902781091,15610761.376475086
2119870594,39708294.218532644
993635540,32748734.545630664
2045964904,31204662.291857354
163476947,32005831.073736783
437787621,35539631.52352528
2120275547,36029336.07518567
62680332,33051625.622522797
1394944877,32409532.1043197
1264402606,9065552.223812427
1498169227,1844119.6707402633
1764657278,18846213.841092568
656090846,20407620.301919565
401597084,40100166.96852469
1927139239,41459574.259631015
1748860795,35427098.490272366
907590804,23053282.07746438
629087579,21359325.620910417
1500504787,37256854.94279105
1455018552,17656385.227011252
62249330,22116376.23307957
216887177,35319883.337580726
1145920557,24097222.69915844
2031010417,22267630.906984847
1205814686,1229279.6821508366
267743426,33613017.57174971
770206605,44024989.12228793
868098168,25088457.167949148
113967173,32574103.93357257
625969174,31824346.39717463
170324231,19975060.086143773
478693808,16911897.099025384
312247963,24071245.208382495
1931003368,26368066.242833458
2072921427,5980697.366805491
462215391,25361532.143952113
931996112,7088291.913744333
1720735340,33558574.5366619
1318012271,32445044.73673074
1994199906,23321510.58982694
87150975,18049476.33623137
175688626,21329537.112016484
804510450,47815285.384637766
686802498,12897733.757392243
2112945760,37170958.22037154
551466129,13962769.352947908
426734809,16868738.863822803
1789674628,12595242.568610208
1487039870,35508594.7460765
295724156,28576820.0058491
1756609825,7696075.134714018
804816280,14698141.81851435
766124910,29681576.912320204
1511322652,30156045.667602457
1380260777,20565612.050525915
1965958838,34728049.260005824
645671888,24712236.047622114
30847257,36520529.255073786
1094824382,28387289.283765864
608124556,3262082.3729120754
332705576,2514662.4997200547
1317882125,21615396.8846959
492503761,9685648.487952054
1935360274,17849158.882252704
1294498545,22321141.0958781
1562930353,10541903.726115325
886269961,30272861.171601627
347404314,17983339.542134974
1929846898,27586944.882803824
1627335941,30331802.145958513
698018079,8603017.75202641
32463751,2822440.1637768056
930407677,4844435.285755976
2090283127,42030088.19551014
1379768967,32512188.971931234
1473251410,14196966.928627787
38115369,24776816.88179557
79229424,27133474.478272643
991269912,18209594.758559182
948098907,29328938.553992346
397579350,24808660.811407793
523525047,14973819.899659635
2122203860,17120954.554173082
624353796,22983796.089866094
1548275506,34800601.89270361
1660661980,39680201.72254642
1302063280,24092027.299880847
1909294870,30032181.105405673
168418573,12360996.170957226
1377245819,18315163.217427358
1855935175,13475537.06387246
630155463,24755916.814751584
1330314744,4682843.815957461
984566771,9930829.460092474
420797031,35921246.874493055
980327411,25223930.4247242
2073538897,19468706.221828386
1245849000,23246231.025090292
1265410353,28397068.186038006
510005530,36112935.98935808
924864353,4924548.157733551
1551124200,22636648.091959666
106530242,22161462.023303036
2045714087,25531544.09874622
1508620001,20377613.26173789
1829212447,33256408.213644348
505902531,33886884.438110106
1849317504,24243474.071454026
1293152996,22176727.040325798
1079683965,11884947.480061159
1308854999,29220066.838392068
939884834,26782312.51349545
1576476901,21103363.338471044
736340254,23815670.6551617
1439119226,13585744.222305082
533458227,10134760.662473787
728533186,25297651.146919824
1968452436,9836876.02359748
1743489729,40352141.199528836
577108378,30302256.841458578
1418346061,23280493.845578257
1299169709,44252464.528745174
463095681,21505105.512045734
417438578,36699638.17433633
97549718,37808846.79806966
1651774395,35674271.43512519
324061111,32734026.576335452
233175247,12312164.089408308
652565763,22698675.762330603
1947346004,24889815.508133378
446460497,38501908.40603073
1975499650,27189021.467592068
255961088,14165103.72244355
1697657827,6317830.681501043
191762753,26795197.48558594
806195511,36429193.773521684
145452470,6304366.356973794
1428678345,14967975.00319955
1451735209,33498562.301080354
1977710580,13120361.261277521
1538419481,27763991.798835833
389342276,17094836.83498746
1010782837,27685346.87931334
1351998743,10518433.55091699
1085229280,19617790.69838429
2098480389,7868608.608865723
2044398089,42793570.240133986
572311920,25355595.080594767
1178816469,24094225.40437049
1754092095,13064505.787071774
1102402906,16109097.449269092
1452861350,33564588.831200376
1132295917,21386842.120112177
404086291,10018125.148837032
577458725,24882276.312083628
420737348,15568268.894857667
1679874568,24534750.68722051
1812973892,29509445.040967193
1101672261,31204827.486127976
673681161,27804719.27157638
424084225,32061520.012899257
331139547,23738947.849006858
1986989682,15329919.732901115
80878937,33145478.544961892
1096565436,14122268.276849791
998136924,38707378.84996001
628595308,7242861.33719299
22505344,40133953.3101969
440277079,10471306.385938723
1739802388,24828866.874123078
630735577,33298292.14356714
114150551,29117080.841908943
836695247,31112082.32821532
1199075201,22326588.92367444
1720293161,36308133.32556234
1882911072,31750760.12264226
1250716365,3986935.196006184
2038770854,20807632.579581115
2065079405,27038003.395186976
420662948,18289377.642665815
939059785,26726937.85470228
1733911532,11174761.371761097
241413496,21007628.5850969
15501420,12003752.474895341
493626101,34763663.115541875
170636008,27041920.56646749
294923558,28574178.419954114
712931491,18272689.502790906
789985701,25780465.527312845
622215273,3262369.435214868
936156342,9466217.791177208
924930242,30280424.07954983
1510354639,24017552.76696765
1559382509,5247243.014055202
510866380,14851337.93691036
128322819,7093157.151896185
1537612792,4900422.359761706
523659898,28932508.23136345
1982411840,21265831.519541528
838665652,15275689.917691495
2038968981,15047910.197112788
503302360,23415097.159123138
156617626,23649080.83324619
1521747050,23797461.0189049
1274283106,19394641.44240205
803452652,23468562.743333183
244138471,13353494.804801749
1779391530,9298007.028323742
1720253120,29075928.779367283
23134859,18077802.594294608
1683825449,5147709.229924103
735643668,26049669.389175523
1025592404,19333189.506876353
1023129837,37368557.67501591
456530071,33626368.38682034
389641034,37840353.57361797
1802083169,8677245.161595695
1333545021,19140083.264106028
472001347,20755751.61057028
4678581,35587760.93617118
1004288653,22166479.50148635
1439182190,4487877.965545951
668002212,15814788.205806496
52592172,38415913.4628276
1601435645,18047105.694438968
1255398321,29500212.65814392
1924743413,32822634.915981706
601783392,17073112.57007052
995198002,15468994.360614462
1334762914,7744489.758133899
545971139,22910820.19891606
1452379811,12053160.596105643
216491360,14126785.66651962
739166321,23697992.085174095
226040799,33602534.5029743
407704492,6381332.549905182
1362822131,35728398.71863039
128760129,20153644.677080054
244948062,14195893.103795363
1372668436,19096974.64859861
996704281,20395758.90740366
730534922,24005556.518299315
1814163394,30784135.344253868
912650492,34189268.16586459
685305515,28915543.453032617
2097363955,6001953.792231775
115061644,28964506.6658562
1654870677,39869293.0065361
1611412719,25930168.396793514
1299619501,33548569.545736488
500109209,39760482.460359454
1189196490,21020688.67184974
1525895247,27034379.51257998
1037866071,18404568.92160388
385652039,16335780.49022204
886429485,1514192.1131179763
1026104909,5052971.024494255
599282805,21370809.04920415
330250452,32329369.928063653
1408309914,26119415.688839905
585000782,11504004.152052052
400447023,18471056.35343763
1307673564,32314270.67502002
1635784610,25719277.267128114
941881769,33824478.06474211
506634508,30199129.218657967
2025696150,27978029.900008384
1044918875,36016679.94560994
2127289872,11269682.006667182
408159122,3202157.949356339
1615434918,37925549.12696347
2076133881,23565857.11702408
572355332,26020346.68211168
1432892145,39474265.17726633
551360293,14615524.266139673
979002486,31522451.224409226
317947613,22851870.15612246
2047191062,25745001.993710462
199582827,9079813.498258725
1055110288,37452374.28622176
1891060441,28785008.447395533
263859790,15388945.5590837
308761228,19812177.5347472
1104014396,379791.14408915554
784274474,23720970.64946607
130896653,26882162.4504463
921604428,27360248.881090064
401389867,23767862.898110963
1441922145,15237173.53736547
55019205,34402638.35582054
384021637,15584098.628669556
2131736781,19965575.788716927
82002379,26728003.80958524
888160053,26698454.515046157
954693127,29789987.76659579
1798763550,34968921.281429924
772722335,32785905.776761282
184072039,10262822.596286377
1260653598,33465926.244677745
817368728,25835141.284258574
1405357357,8282425.371833152
1007233480,22975053.31697666
839379496,7436793.24940113
865105594,31403374.92966838
802013794,28107201.539569575
1252611069,19089792.19223613
276265641,23680395.92973033
1320635088,25577785.9643261
1870701794,24967930.119931117
771430463,15267673.086039811
788570512,31057991.29374449
928108227,25491388.758902732
455169519,27081463.940305617
1271131167,23061221.065058634
12479934,30299889.09341078
715086740,6903813.883755012
872439550,21236358.168592572
1191879879,26629224.372089326
1872804096,30349649.876869768
869012352,16655961.167032752
775397964,27079611.85840198
396930221,25560467.209057204
169780169,19454237.46460525
2058123042,30510840.174850598
2047074908,25370267.2318446
1037457727,38249723.13016576
1173338218,6043722.780459425
1629689447,9970969.688224487
1240184920,16850149.633892134
2035942736,14548864.402470032
1981376709,15904348.950245293
968459472,13851719.592873173
1466475920,24023387.654552676
2041930867,30370500.469066113
698221446,39082654.29686611
586623109,28784896.872822233
1811138058,43168408.315572955
1316644727,3763689.043541007
1368305183,23867825.438837558
1173516975,25389576.7912836
939271591,18325750.1363781
1944298104,8650272.800660005
1068515581,35457762.88092389
234411602,5359090.545319946
1748740759,30476651.595628507
1967519993,24950776.020115353
1274209772,33232916.098662816
429922385,23218541.17405253
1317306670,17893757.989952553
330602652,30442661.00248754
972862949,40636678.81935015
1849119005,36101826.41408835
638038695,13761628.86837639
395493750,29425265.75577242
1995599794,34827627.53347946
1060953646,34805609.33660024
894451685,26986391.179677986
1581911837,48037633.90794214
1250068289,27262524.165731683
1267527309,30950755.47467524
1921190791,37526809.31831292
1792578983,22280843.40677081
1661430557,27721106.899133645
1981786043,22374923.622370653
908386394,22550994.078262478
190780422,33185453.462071896
1684326948,29790142.709744703
174440162,24708044.855153244
1884830819,11520878.524943482
511478043,34861318.97469349
934253327,27485266.417653713
167710205,33336202.489205588
996465465,32058301.474459358
1558111862,18108355.25505291
1289817070,24553218.006460033
809794116,37797843.92347294
1721503729,22501618.4713402
394405600,37235896.3791872
1088360907,23565306.069884934
2036013773,28302339.795834426
1596975846,25614671.816283017
1892420880,19279787.1969465
171737219,10717557.692157693
700953960,20291698.00532924
457367055,35356808.66429405
685365013,32773115.553767197
1312731404,40101730.97241535
1097472544,40274013.5776637
446829845,36084442.86354482
1834871313,40819724.6389023
2069307715,5968415.850498516
652628649,19264490.408371013
1365951335,31066407.305056073
75464333,31702469.842532687
1053288769,31541863.183096547
1843620759,24861711.535277057
298609604,39640293.87960614
1387075985,31542768.10715704
38357533,26281951.956846215
2052139341,33128991.280704867
41862029,15644817.023688436
1896442715,29201727.725333754
1308811067,29142617.350808255
1282708307,33636282.52839301
761245986,32326883.775499534
2134667434,14162634.473204704
543483467,21926330.909676787
433294823,34057081.91007155
585631329,24846443.233771227
649359794,26088716.84433485
2118470487,23833948.656231247
110368744,6538785.42253125
985937437,7983955.447463441
1197154274,27480541.884136364
228342942,19410594.08622472
738831382,9287045.693378543
301666308,21620315.445205163
1496818965,21429927.305094447
1103368940,35990565.65321176
956399703,17775589.971295025
2092330285,34098984.07938733
1769476908,37221123.313855365
1071727846,20324732.837491725
2033966709,21639688.308440823
140908408,18633844.071137782
922559540,11460244.769173663
372572496,29463417.713851776
1145967559,24272723.302153215
769004776,28428053.632787064
858369576,14145355.141926626
1746627122,17813142.82957688
1819304269,17758549.086467482
435280771,26789604.917294998
1898096379,38741830.150399454
1644590740,7230289.883112383
733747579,35865495.3791628
483673275,37771720.28699935
293685975,35243951.49604457
1621385832,14745723.556383787
956150342,23443151.069561716
3567577,9891484.93174383
1493878265,21906873.32219685
1063352576,14958364.990989244
1189882633,26445589.098867163
719635672,34722808.52585506
1809434679,8067225.202942856
1476140509,34853148.179548375
100924436,11547908.830362141
516756127,16425404.289442092
1116487834,14805024.656010529
696048028,16546482.934966499
1758611649,23718242.60755718
803248171,30935185.40016325
289628352,16998639.36349905
105565188,35212437.55630581
1122555066,29258703.586719703
1689485714,10467476.278982203
825473294,48472142.227503285
1683302272,17738749.600368217
1952931081,34309403.81905951
423111522,2380481.2679433725
1454666803,27627064.089563914
919286913,6403817.624957893
1411261124,26514800.10622618
684010120,35889506.82743891
456760512,26717783.366625074
928575366,26111118.659225278
1460169620,20123457.108548746
1190219966,35281910.07038508
515532915,32369580.739134766
1333323193,4171711.253254035
1939361933,25871264.014365125
445030922,15445256.421881048
663008510,29329107.77989585
1880939208,23740155.891777135
2119734908,29207400.649036057
1160053013,26083571.74207778
683424785,21518600.929386348
18571830,27956472.877732165
1663794609,19755014.05131306
1814395807,24894709.778221425
1147881605,40415695.96268189
1948972482,36951461.75757409
1882922899,23772268.280555256
415819335,14090535.356258534
1853859222,18544894.727262456
889325006,24580719.649112474
1972142054,39740201.612841874
782828747,27036814.40827617
1485243196,36987522.83751939
1465034134,21453337.009494927
622534980,41514533.206486024
1684089827,42778328.10872419
1008031106,29673162.814771872
428961544,39572637.84835781
1197090770,22897908.47546943
7974921,28285914.013749875
80128958,26364337.731242348
916716032,32035843.915014673
839159048,35784689.19014789
220913104,11469064.332549457
1762452214,13510104.86098713
1208430866,24673100.582494278
1880204801,33574738.08804642
2080997818,27058044.80013823
1982715643,24094685.66642573
615633777,33909357.1482147
1454539032,44712592.04199509
1496403230,27485715.148231387
423958480,28070462.139540076
908891261,35882151.81853429
1775647481,22374335.960559182
175496162,26714883.9402398
2006751190,12962700.209338747
596712964,29487042.936939545
205084535,32947787.546568457
650343092,9926042.815656975
2102336886,25994552.919642672
874843071,19613578.939220294
62449470,3215243.9361053975
1681633280,30008937.39610967
1499664523,8966018.563786399
1228313403,8479133.210182508
1948750016,18178838.070056863
957159587,23533195.91000549
2091187701,11986897.919525666
1288235950,11288699.329785125
1256468646,39146811.53447752
335539058,38206708.46185182
498982970,10848046.747695139
273375516,1922980.2625606277
1454574812,15355691.210128333
868971202,19751075.83034188
505679993,30960376.692413848
1924495284,28051070.375399765
388327672,16315319.420712648
323992484,27836444.277394064
792226008,22485136.942204095
1794934646,32112363.373294316
841601279,36427854.61622342
70454644,14369919.36864306
1846840995,33796142.55294263
1224205322,23690001.055821687
1095263306,15746581.291713042
1547383980,15819931.465380834
1749998093,30836102.558716957
860288,10976882.57045054
1116004069,39071713.770609565
1934275056,33317733.49142269
914332630,15723567.643273633
416703868,3990311.1121486807
944197169,19435842.97585989
1213127443,13603360.28817326
1496209271,10067274.40504371
828055854,34197679.7519169
308644710,13041147.20135314
1643809761,34081661.13345774
242344304,21607909.370781325
765388699,8457822.898376467
749864100,23560495.027784478
1016184206,16778913.016222123
1868929278,25037091.68517441
1716034916,32359226.608530216
2084710025,35938388.97255043
2128778403,41287641.787100345
2029227684,14821083.136574369
1112725405,20309136.99225897
895873357,25826840.07418342
1031020617,15455034.42135243
1641954963,15777977.683729084
2131754884,35820182.82828251
210685172,9962529.983061558
1965617534,22833650.107371744
1550321694,23260386.05720693
733964800,17377103.202692684
1058184184,29069884.557027996
234729512,30955865.45896483
1311553769,13654995.012254035
1648874386,30510870.976257734
1281132907,25167686.938508436
1272815573,3193026.8713171743
2408863,29812805.135599054
1429007187,8198966.152080828
349115573,35406216.33608092
1797680186,25082411.19968283
830225602,33779968.275695495
317810213,27108011.85326809
297550742,31717139.817536544
414725703,20661628.332460243
1088867007,26854545.995134212
1791796685,25345161.937146243
1775813844,30567021.27409323
1022792201,43631312.25869941
1462817998,23769207.047023572
1836284955,17965864.25913385
421414252,31539055.949211758
1906018481,7115169.3908305075
1574093529,27931670.879026003
935979331,25610187.123443156
1532574065,22572608.267687004
1280326574,20345561.026260108
383644444,29732605.66167317
345748250,17128321.9999276
164485476,26330011.642971292
518723472,34935968.385839656
1657968878,36517981.483467266
1513205058,23537359.899883613
112044852,39449773.302524395
1083707533,27914120.19512379
497129673,6169408.2744233105
2103795419,10130894.528152728
343649592,44479820.45271928
151713753,36341704.96613515
320084593,34324210.25298084
442262804,5403915.995589089
2085313955,16311469.358821038
658287641,25165804.71617907
352103509,30987660.918207306
1143001734,38596061.7544017
818745135,26537456.734633084
523408374,37687192.18761821
29808369,28665630.971991066
1157809969,14240037.681476507
1467774105,14360909.208659774
194876550,29970888.94780069
1386193754,27365725.42842429
1999394129,31454044.611208104
1447365896,38443226.54732764
1017230048,28443558.175355647
1273060998,9584979.035867846
617652607,1648548.3840621468
701867640,20025718.70000789
791309697,20077133.747370955
168061802,26899608.06185846
750436950,26532240.171003185
724991886,19597271.610674758
956740065,30285247.588235985
862820025,42742666.44349046
1087612350,25687673.195809048
1472570933,13017783.028167574
1656399146,26377654.945403922
304854690,15937062.219759166
1047553323,11278988.947694395
1503432444,27253837.808989495
31119116,41945263.75163556
733612060,18120689.97992014
1008990702,26741322.34419233
188273373,18286916.444897924
1565659681,36317728.995477185
569815778,4524101.010754639
1450458672,26757595.321178026
211924631,30820382.04673157
1349669233,29900388.08131347
1455182484,29118693.278612524
1126221533,24295212.007210135
531332228,21589125.73122229
744248278,10330820.762887686
1221258426,16934104.125443224
1733209033,15602188.48827426
69983594,26451427.135380413
2077216136,31224610.794874888
1648850145,11765026.274313567
674223398,34325038.574613385
428449296,33715774.02676414
213061410,15554949.933091551
92101527,21327534.245404396
2125347371,24759225.146109756
2053812393,24103223.768819794
162074135,18321535.562614262
1110364836,24882429.13527956
1717415379,6379273.953378271
849612848,28984410.848897967
684020600,26662348.093646865
145715195,40228029.29237034
150118880,27245402.80879406
757210736,34956362.79240133
1781467903,45209901.49493607
1428779146,33538118.250886273
1327493309,14520893.38002776
1919474054,15096270.088899132
81919033,34192472.18620026
1955490899,7254882.484352839
1723732316,19900888.351729326
702792843,22570767.61042368
684803248,16377137.103184402
707967979,8936228.607318511
1760782229,31485847.585699413
766739031,19774778.378613893
513780549,25006546.11673485
1843093978,18001177.906754225
1138013832,12548851.84600615
1296026079,15208444.901131175
1180454807,36809724.95636114
1713718675,14960174.914325763
1019822001,23027760.043390743
895330083,20945426.900818367
1071673479,2010237.0466247075
1215991037,7372555.0392941125
2027331652,35853619.98051426
1699258551,32591825.47101915
989967752,34234502.79024912
739152196,31345797.27586577
1087163936,15948257.32730509
1870454237,28346952.741425585
553354303,11295974.856129091
2138172540,2503596.7584396005
1225840812,7944997.611495853
255883146,29910674.86881135
2058169074,9602516.266512098
1228233821,24515051.137697373
217105233,26659599.017867696
676850952,36715746.62856449
1388113614,28446850.185051795
21719361,40642262.588177174
1831908817,31597589.033347465
1763620369,22580047.584365167
566389444,13478074.010006284
737634444,10316615.610961938
292863031,26765733.0456993
1575878213,7287559.095252108
1378707340,39333066.600811705
1826449212,26686593.453052495
1757976565,20419790.454571415
27769346,18284684.13111226
506599132,10839770.49312163
637628564,23091795.649013054
132297482,45882957.25311428
1699985892,24844435.187692706
2069031822,29663979.763137355
280707053,13765533.961693883
1656259852,27320530.865913764
683768234,30450935.167415623
1716969091,40018566.97137217
235497814,25211771.494752515
2082914130,28083754.43895476
841139927,18375504.682133447
737499853,42960582.273158364
1962871620,37381703.727883615
992606804,17399629.00750731
2094532002,11131860.687638577
116932311,25900982.35435452
1140974500,13908272.286267279
1092124990,21953070.95203223
998072137,14059893.912346419
171128613,17199379.93899032
695985603,35699501.66184706
1384184338,17778283.97017364
888587347,26116065.67243176
321286423,643072.9175338206
1371295798,39419406.36141691
786985123,41329232.86806248
1038229705,6433517.214145354
2077509445,25710698.946754627
1464514902,27535560.58186116
1901451204,25227844.192495786
997630809,13747886.785947192
1589054049,25038635.83892187
832200317,17759735.136771582
1893068646,27977931.996466372
1811447173,23393407.836094417
2084403564,17911864.46958007
1432933730,37925426.10494493
252523521,14603948.405608354
833277203,23789103.147168923
2022788411,9595615.486859033
1281123698,36355299.90912635
1305945063,13405947.98688925
1670185458,11492602.943296649
86469776,34150751.35505133
1041238096,15278299.674102668
160304623,31456493.237056974
1879087982,24135584.64173866
805800861,26035804.036890488
108980580,28152453.849688463
